,polarity,date,tweet,tweet_processed,tweet_processed2
1378,,2019-12-29 09:45:39+00:00,"Si la #reformedesretraites Est si bonne pour tous, pourquoi le gouvernement s'est empressé de rassurer les #fdo, Et les enseignants sur le maintien de leur niveau de pension...? Ça montre bien que nos pensions vont baisser!",si reformedesretraites si bonne tous pourquoi gouvernement s'est empressé rassurer fdo enseignants maintien niveau pension ... ça montre bien pensions vont baisser,si reformedesretraite si bon tou pourquoi gouvernement si être empresser rassurer fdo enseignant maintien niveau pension ... ça montrer bien pension aller baisser
1379,,2019-12-29 09:44:32+00:00, »Macron wanted 18000 € » « Tous unis ! NON à la précarité. Justice sociale ! Justice fiscale ! #RIC « #GiletsJaunes #Greve28Décembre #ReformeDesRetraites ,macron wanted 18000 tous unis non précarité justice sociale justice fiscale ric giletsjaunes greve28décembre reformedesretraites,macron wanted 18000 tout uni non précarité justice social justice fiscal ric giletsjaune greve28décembre reformedesretraiter
1380,,2019-12-29 09:43:15+00:00,"Le Grand Père est une ordure «On savait que le père Noël était une ordure, j'ai pas envie de découvrir que le grand-père est une ordure » #reformedesretraites #RetraiteParPoints #grevedu19decembre",grand père ordure savait père noël ordure j'ai envie découvrir grand-père ordure reformedesretraites retraiteparpoints grevedu19decembre,grand père ordur savoir père noël ordur il avoir envier découvrir grand-père ordur reformedesretraiter retraiteparpoint grevedu19decembre
1381,,2019-12-29 09:42:05+00:00,Le gouvernement veut fixer la dépense pour les retraites à 14 points de PIB. Or la population retraitée va augmenter. Nous serons plus nombreux avec un même gâteau à partager. Les pensions vont donc baisser ! #reformedesretraites #grevedu29decembre,gouvernement veut fixer dépense retraites 14 points pib or population retraitée va augmenter plus nombreux gâteau partager pensions vont donc baisser reformedesretraites grevedu29decembre,gouvernement vouloir fixer dépenser retrait 14 point pib or population retraiter aller augmenter plaire nombreux gâteau partager pension aller donc baisser reformedesretraite grevedu29decembr
1382,,2019-12-29 09:40:45+00:00,La défense des intérêts catégoriels est l’unique raison d’être de la CGT. #reformedesretraites via @leJDD #Gattegno,défense intérêts catégoriels unique raison être cgt reformedesretraites via lejdd gattegno,défense intérêt catégoriel unique raison être cgt reformedesretraite via lejdd gattegno
1383,,2019-12-29 09:39:28+00:00,"[ ACTU / RÉFORME DES RETRAITES ] Après #policiers #militaires #cheminots, les personnels #navigants #pilotes #hôtesses #stewards , viennent d’obtenir gain de cause dans l’épineux dossier de la #reformedesretraites https://www.francetvinfo.fr/replay-radio/chronique-du-ciel/chroniques-du-ciel-la-retraite-a-60-ans-et-a-taux-plein-pour-les-personnels-navigants_3744941.html via @franceinfo",actu réforme retraites après policiers militaires cheminots personnels navigants pilotes hôtesses stewards viennent obtenir gain cause épineux dossier reformedesretraites https //www.francetvinfo.fr/replay-radio/chronique-du-ciel/chroniques-du-ciel-la-retraite-a-60-ans-et-a-taux-plein-pour-les-personnels-navigants_3744941.html via franceinfo,actu réformer retrait après romanpolicier militaire cheminot personnel navigant pilot hôtess steward venir obtenir gain causer épineux dossier reformedesretraiter http //www.francetvinfo.fr / replay - radio / chroniquer - du - ciel / chronique - du - ciel - le - retraiter - a-60-ans - et - avoir - taux - plein - pour - le - personnel - navigants_3744941.html via franceinfo
1384,,2019-12-29 09:38:16+00:00,"Attendez mais donc quand Macron avait 16 ans, Brigitte sa femme avait déja l'âge pivot !?!? #greve29decembre #reformedesretraites #Retraites",attendez donc quand macron 16 ans brigitte femme déja l'âge pivot greve29decembre reformedesretraites retraites,attendre donc quand macron 16 an brigitt femme déjer le âge pivot greve29decembre reformedesretraite retrait
1385,,2019-12-29 09:38:09+00:00,"Police, armée et gendarmes, pompiers, pénitentiaire pilotes, hôtesses & stewards, opéra de Paris, avocats, sénat, marins,... ça commence a faire beaucoup d'exceptions pour un régime universel et simplifié, non ? #reformedesretraites",police armée gendarmes pompiers pénitentiaire pilotes hôtesses stewards opéra paris avocats sénat marins ... ça commence faire beaucoup d'exceptions régime universel simplifié non reformedesretraites,policer armer gendarme pompier pénitentiaire pilot hôtess steward opérer pari avocat sénat marin ... ça commencer faire beaucoup de exception régime universel simplifier non reformedesretraiter
1386,,2019-12-29 09:36:56+00:00,Il est effectivement de moins en moins universel. #reformedesretraites,effectivement moins moins universel reformedesretraites,effectivement moins moins universel reformedesretraiter
1387,,2019-12-29 09:36:36+00:00,"Waw !!! ""MACRON serait capable de séduire une chaise"" !!! C'est ce que j'apprend ce matin sur @Europe1 de la bouche de Lambron... Macronisme en marche sur Europe 1! #reformedesretraites #greve29decembre",waw `` macron capable séduire chaise '' c'est j'apprend matin europe1 bouche lambron ... macronisme marche europe reformedesretraites greve29decembre,waw `` macron capable séduir chais '' ce être il apprendre matin europe1 boucher lambron ... macronisme marcher europ reformedesretraiter greve29decembre
1388,,2019-12-29 09:34:00+00:00,"Mais en fait rassurez-moi, @ManonAubryFr, c'est bien un #troll ? #JeromeRodrigues #GiletJaune #greve29decembre #greve #reformedesretraites #Retraites #FranceInsoumise #ManonAubry #Politique #Police",fait rassurez-moi manonaubryfr c'est bien troll jeromerodrigues giletjaune greve29decembre greve reformedesretraites retraites franceinsoumise manonaubry politique police,faire rassurer - lui manonaubryfr ce être bien troll jeromerodrigu giletjaun greve29decembr grev reformedesretraite retrait franceinsoumise manonaubry politique policer
1389,,2019-12-29 09:33:45+00:00,Clashes erupted at the end of the pension reform protest in Paris. Available at @aa_french #reformedesretraites #Retraites #greve29decembre #protest #france #paris #YellowVests #Clash #GreveGenerale #RetraiteParPoints #manifestation #manifestants,clashes erupted at the end of the pension reform protest in paris available at aa_french reformedesretraites retraites greve29decembre protest france paris yellowvests clash grevegenerale retraiteparpoints manifestation manifestants,clash erupted at the end of the pension reform protest in pari availabl at aa_french reformedesretraite retrait greve29decembre protest france pari yellowvest clash grevegeneral retraiteparpoint manifestation manifestant
1390,,2019-12-29 09:33:35+00:00,"@lacgtcommunique @EmmanuelMacron @SyndicatCFTC @IntermittentsV2 Et le régime spécial, vraiment spécial, celui des #IntermittentsDuSpectacle, il devient quoi ? #reformedesretraites",lacgtcommunique emmanuelmacron syndicatcftc intermittentsv2 régime spécial vraiment spécial celui intermittentsduspectacle devient quoi reformedesretraites,lacgtcommuniqu emmanuelmacron syndicatcftc intermittentsv2 régime spécial vraiment spécial celui intermittentsduspectacle devenir quoi reformedesretraite
1391,,2019-12-29 09:32:28+00:00,"Il est malsain au départ et a été sous l'influence d'une pédophilie qui la perverties et ya des gens qu'on appelle ""adultes responsables"" qu'on voter pour cette chose répugnante ? Vs étonné pas que ce soit le bordel après #greve29decembre #reformedesretraites #GiletJaunes",malsain départ sous l'influence d'une pédophilie perverties ya gens qu'on appelle `` adultes responsables '' qu'on voter cette chose répugnante vs étonné bordel après greve29decembre reformedesretraites giletjaunes,malsain départir sou le influencer de un pédophilie pervertir ya gens que on appeler `` adulte responsable '' que on voter ce chose répugnant vs étonner bordel après greve29decembre reformedesretraite giletjaun
1392,,2019-12-29 09:31:18+00:00,"Dans la panique, stigmatisant la CGT @Djebbari_JB oublie que CGT, FO, CFE-CGC, FSU, Solidaires, UNEF, MNL, FIDL, UNL appellent au retrait de la #reformedesretraites qui concerne le PRIVÉ, le PUBLIC et l'avenir des étudiants ! ",panique stigmatisant cgt djebbari_jb oublie cgt fo cfe-cgc fsu solidaires unef mnl fidl unl appellent retrait reformedesretraites concerne privé public l'avenir étudiants,panique stigmatiser cgt djebbari_jb oublier cgt fo cfe - cgc fsu solidaire unef mnl fidl unl appeler retraire reformedesretraiter concerner privé public le avenir étudiant
1393,,2019-12-29 09:30:19+00:00,"« ... jusqu’en 2037 » Donc, si on commence à donner les chiffres en pluri-annuel : jusqu’en 2037 : soit 17 années dépenses du budget de l’Etat sur cette période (base 2019) : 332 x 17 = 5644 Mds € 10 Mds € : soit 0,18% Ça fait moins flamboyant... #reformedesretraites ","... jusqu 2037 donc si commence donner chiffres pluri-annuel jusqu 2037 17 années dépenses budget etat cette période base 2019 332 17 5644 mds 10 mds 0,18 ça fait moins flamboyant ... reformedesretraites","... jusqu 2037 donc si commencer donner chiffre pluri - annuel jusqu 2037 17 année dépens budget etat ce période baser 2019 332 17 5644 mds 10 md 0,18 ça faire moins flamboyer ... reformedesretraite"
1394,,2019-12-29 09:30:07+00:00,Tout simplement parce que la #GreveGenerale est un fantasme de l'ultra gauche dont #Mélenchon qui en rêvait en 2018 soit 50ans après 1968. Le sanitaire&amp;social plombe les salaires avec des charges monstrueuses. Voyez ailleurs #StopGiletsJaunes #grevedelahonte #reformedesretraites,tout simplement parce grevegenerale fantasme l'ultra gauche dont mélenchon rêvait 2018 50ans après 1968. sanitaire amp social plombe salaires charges monstrueuses voyez ailleurs stopgiletsjaunes grevedelahonte reformedesretraites,tout simplement parce grevegeneral fantasmer le ultra gauche dont mélenchon rêver 2018 50ans après 1968 . sanitaire amp social plomber salaire charge monstrueux voir ailleurs stopgiletsjaune grevedelahont reformedesretraiter
1395,,2019-12-29 09:29:27+00:00,#greve29decembre #CGTCheminots #reformedesretraites ,greve29decembre cgtcheminots reformedesretraites,greve29decembre cgtcheminot reformedesretraiter
1396,,2019-12-29 09:29:06+00:00,On se bat pour vous aussi. Mais bien sûr !!! #reformedesretraites #greve29decembre #RATP,bat aussi bien sûr reformedesretraites greve29decembre ratp,battre aussi bien sûr reformedesretraite greve29decembr ratp
1397,,2019-12-29 09:28:51+00:00,Attendu qu'il n'y a plus aucune lisibilité de la #reformedesretraites et que chaque régime gère sa propre mutation autour de négociation : La réforme est ratée. Le mieux est de ne rien réformer et qu'@EmmanuelMacron remballe son idée,attendu qu'il plus aucune lisibilité reformedesretraites chaque régime gère propre mutation autour négociation réforme ratée mieux rien réformer emmanuelmacron remballe idée,attendre que il plaire aucun lisibilité reformedesretraiter chaque régime gérer propre mutation autour négociation réform rater mieux rien réformer emmanuelmacron remball idéer
1398,,2019-12-29 09:27:14+00:00,De plus quand on sait que la candidate à fait l'objet de menace par des manifestants contre la #reformedesretraites...Votre tweet est assez malvenu je croyais que LeMans n'était pas dans vos priorités @MarleneSchiappa @enmarchefr @EmmanuelMacron,plus quand sait candidate fait l'objet menace manifestants contre reformedesretraites ... tweet assez malvenu croyais lemans n'était priorités marleneschiappa enmarchefr emmanuelmacron,plaire quand savoir candidat faire le objet menacer manifestant contrer reformedesretraite ... tweet assez malvenu croire leman ne être priorité marleneschiappa enmarchefr emmanuelmacron
1399,,2019-12-29 09:26:54+00:00,"Je supplie le PR @EmmanuelMacron de protéger la majorité des Français, et de ne pas céder à la minorité qui veut faire la loi et qui coûte cher à l'ensemble des Fra (les régimes spéciaux de base représentent 1,4 % de la population active). #reformedesretraites via @LesEchos","supplie pr emmanuelmacron protéger majorité français céder minorité veut faire loi coûte cher l'ensemble fra régimes spéciaux base représentent 1,4 population active reformedesretraites via lesechos","supplier pr emmanuelmacron protéger majorité français céder minorité vouloir faire loi coûter cher le ensemble fra régime spécial baser représenter 1,4 population actif reformedesretraiter via lesecho"
1400,,2019-12-29 09:26:20+00:00,"1984 en Grande-Bretagne, Margaret Thatcher en brisant la grève des mineurs faisait entrer son pays dans une ère de dérégulation du monde du travail. 2019 en France... vous voyez le rapport ? #greve29decembre #reformedesretraites",1984 grande-bretagne margaret thatcher brisant grève mineurs faisait entrer pays ère dérégulation monde travail 2019 france ... voyez rapport greve29decembre reformedesretraites,1984 grande-bretagne margaret thatcher briser grever mineur faire entrer pays ère dérégulation monder travail 2019 france ... voir rapport greve29decembr reformedesretraite
